basename,light_lighting,light_background,light_exposure,light_color,emotion,eyes_left,eyes_right,headwear,camera,blur,low_resolution,object,filename
af9841fa-063d-4aab-bb8e-e3a79b783ba7.mp4.0002.jpg,1,0,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/af9841fa-063d-4aab-bb8e-e3a79b783ba7.mp4.0002.jpg
af9841fa-063d-4aab-bb8e-e3a79b783ba7.mp4.0001.jpg,1,0,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/af9841fa-063d-4aab-bb8e-e3a79b783ba7.mp4.0001.jpg
af651675-272e-4bfb-a753-69cfb4def659.mp4.0023.jpg,0,0,0,0,0,-6,-6,1,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/af651675-272e-4bfb-a753-69cfb4def659.mp4.0023.jpg
af651675-272e-4bfb-a753-69cfb4def659.mp4.0015.jpg,0,0,0,0,4,-6,-6,1,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/af651675-272e-4bfb-a753-69cfb4def659.mp4.0015.jpg
af651675-272e-4bfb-a753-69cfb4def659.mp4.0012.jpg,0,0,0,0,4,-6,-6,1,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/af651675-272e-4bfb-a753-69cfb4def659.mp4.0012.jpg
af6197f8-f61c-4e8c-b382-7d20404c8bc0.quicktime.0019.jpg,1,-2,0,0,0,-6,-6,0,0,6,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/af6197f8-f61c-4e8c-b382-7d20404c8bc0.quicktime.0019.jpg
af6197f8-f61c-4e8c-b382-7d20404c8bc0.quicktime.0015.jpg,1,-2,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/af6197f8-f61c-4e8c-b382-7d20404c8bc0.quicktime.0015.jpg
af6197f8-f61c-4e8c-b382-7d20404c8bc0.quicktime.0005.jpg,1,-2,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/af6197f8-f61c-4e8c-b382-7d20404c8bc0.quicktime.0005.jpg
af5301ae-62be-4833-ada6-d16637139307.mp4.0022.jpg,0,0,0,0,0,-6,-6,0,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/af5301ae-62be-4833-ada6-d16637139307.mp4.0022.jpg
af5301ae-62be-4833-ada6-d16637139307.mp4.0013.jpg,0,0,0,0,0,-6,-6,0,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/af5301ae-62be-4833-ada6-d16637139307.mp4.0013.jpg
af5301ae-62be-4833-ada6-d16637139307.mp4.0003.jpg,0,0,0,0,0,-6,-6,0,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/af5301ae-62be-4833-ada6-d16637139307.mp4.0003.jpg
af49bdf2-9e91-4099-bd2a-170c2f358cee.mp4.0009.jpg,1,0,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/af49bdf2-9e91-4099-bd2a-170c2f358cee.mp4.0009.jpg
af49bdf2-9e91-4099-bd2a-170c2f358cee.mp4.0005.jpg,1,0,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/af49bdf2-9e91-4099-bd2a-170c2f358cee.mp4.0005.jpg
af49bdf2-9e91-4099-bd2a-170c2f358cee.mp4.0001.jpg,1,0,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/af49bdf2-9e91-4099-bd2a-170c2f358cee.mp4.0001.jpg
af430b04-8753-4336-8f6c-6f3f49bfd835.quicktime.0005.jpg,1,0,0,0,0,0,0,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/af430b04-8753-4336-8f6c-6f3f49bfd835.quicktime.0005.jpg
af430b04-8753-4336-8f6c-6f3f49bfd835.quicktime.0004.jpg,1,0,0,0,0,0,0,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/af430b04-8753-4336-8f6c-6f3f49bfd835.quicktime.0004.jpg
af430b04-8753-4336-8f6c-6f3f49bfd835.quicktime.0002.jpg,1,0,0,0,0,0,0,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/af430b04-8753-4336-8f6c-6f3f49bfd835.quicktime.0002.jpg
af32e7dc-545c-4440-bad2-f57a3374110a.quicktime.0005.jpg,0,0,0,0,0,-6,-6,0,3,6,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/af32e7dc-545c-4440-bad2-f57a3374110a.quicktime.0005.jpg
af32e7dc-545c-4440-bad2-f57a3374110a.quicktime.0004.jpg,0,0,0,0,0,-6,-6,0,3,6,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/af32e7dc-545c-4440-bad2-f57a3374110a.quicktime.0004.jpg
af32e7dc-545c-4440-bad2-f57a3374110a.quicktime.0002.jpg,0,0,0,0,0,-6,-6,0,3,3,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/af32e7dc-545c-4440-bad2-f57a3374110a.quicktime.0002.jpg
af2904af-28b9-4954-b539-64b482632ac0.mp4.0031.jpg,1,0,0,0,4,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/af2904af-28b9-4954-b539-64b482632ac0.mp4.0031.jpg
af2904af-28b9-4954-b539-64b482632ac0.mp4.0010.jpg,1,0,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/af2904af-28b9-4954-b539-64b482632ac0.mp4.0010.jpg
af2904af-28b9-4954-b539-64b482632ac0.mp4.0002.jpg,1,0,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/af2904af-28b9-4954-b539-64b482632ac0.mp4.0002.jpg
aefcf2d2-6719-4c02-b681-5b6af476f65c.mp4.0032.jpg,1,2,-1,0,0,-5,-5,2,0,5,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/aefcf2d2-6719-4c02-b681-5b6af476f65c.mp4.0032.jpg
aefcf2d2-6719-4c02-b681-5b6af476f65c.mp4.0025.jpg,0,2,-1,0,0,-5,-5,2,0,5,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/aefcf2d2-6719-4c02-b681-5b6af476f65c.mp4.0025.jpg
aefcf2d2-6719-4c02-b681-5b6af476f65c.mp4.0007.jpg,0,2,-1,0,0,-5,-5,2,0,5,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/aefcf2d2-6719-4c02-b681-5b6af476f65c.mp4.0007.jpg
aea51c9e-db36-4e29-b127-8216f0148a08.quicktime.0005.jpg,2,1,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/aea51c9e-db36-4e29-b127-8216f0148a08.quicktime.0005.jpg
aea51c9e-db36-4e29-b127-8216f0148a08.quicktime.0004.jpg,2,1,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/aea51c9e-db36-4e29-b127-8216f0148a08.quicktime.0004.jpg
aea51c9e-db36-4e29-b127-8216f0148a08.quicktime.0001.jpg,2,1,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/aea51c9e-db36-4e29-b127-8216f0148a08.quicktime.0001.jpg
ae72290f-d1b3-4559-90d1-0e66297afa09.quicktime.0031.jpg,1,1,-1,0,4,0,0,0,0,5,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ae72290f-d1b3-4559-90d1-0e66297afa09.quicktime.0031.jpg
ae72290f-d1b3-4559-90d1-0e66297afa09.quicktime.0022.jpg,1,1,-1,0,4,0,0,0,0,5,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ae72290f-d1b3-4559-90d1-0e66297afa09.quicktime.0022.jpg
ae72290f-d1b3-4559-90d1-0e66297afa09.quicktime.0018.jpg,1,1,-1,0,4,0,0,0,0,5,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ae72290f-d1b3-4559-90d1-0e66297afa09.quicktime.0018.jpg
ae4acb5a-5f33-4966-b381-0b7c157dfecf.mp4.0029.jpg,0,0,0,0,0,-6,0,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ae4acb5a-5f33-4966-b381-0b7c157dfecf.mp4.0029.jpg
ae4acb5a-5f33-4966-b381-0b7c157dfecf.mp4.0018.jpg,0,0,0,0,0,-6,-2,0,0,4,0,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ae4acb5a-5f33-4966-b381-0b7c157dfecf.mp4.0018.jpg
ae4acb5a-5f33-4966-b381-0b7c157dfecf.mp4.0013.jpg,0,0,0,0,0,-6,0,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ae4acb5a-5f33-4966-b381-0b7c157dfecf.mp4.0013.jpg
ae472c81-3264-427e-b8e5-990bad088954.mp4.0029.jpg,0,0,0,0,3,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ae472c81-3264-427e-b8e5-990bad088954.mp4.0029.jpg
ae472c81-3264-427e-b8e5-990bad088954.mp4.0015.jpg,1,0,0,0,4,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ae472c81-3264-427e-b8e5-990bad088954.mp4.0015.jpg
ae472c81-3264-427e-b8e5-990bad088954.mp4.0011.jpg,0,0,0,0,0,0,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ae472c81-3264-427e-b8e5-990bad088954.mp4.0011.jpg
ae3e1377-80d3-4fa8-bd4a-4c704986039a.mp4.0023.jpg,1,0,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ae3e1377-80d3-4fa8-bd4a-4c704986039a.mp4.0023.jpg
ae3e1377-80d3-4fa8-bd4a-4c704986039a.mp4.0013.jpg,1,0,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ae3e1377-80d3-4fa8-bd4a-4c704986039a.mp4.0013.jpg
ae3e1377-80d3-4fa8-bd4a-4c704986039a.mp4.0001.jpg,1,0,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ae3e1377-80d3-4fa8-bd4a-4c704986039a.mp4.0001.jpg
ae267dea-f4a0-48a9-bc48-630fcf8dca5e.quicktime.0019.jpg,1,0,0,0,0,0,0,2,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ae267dea-f4a0-48a9-bc48-630fcf8dca5e.quicktime.0019.jpg
ae267dea-f4a0-48a9-bc48-630fcf8dca5e.quicktime.0018.jpg,1,0,0,0,0,0,0,2,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ae267dea-f4a0-48a9-bc48-630fcf8dca5e.quicktime.0018.jpg
ae267dea-f4a0-48a9-bc48-630fcf8dca5e.quicktime.0006.jpg,1,0,0,0,0,0,0,2,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ae267dea-f4a0-48a9-bc48-630fcf8dca5e.quicktime.0006.jpg
ae1a277c-0d24-4532-b1c7-1f426c722fa0.quicktime.0017.jpg,0,0,0,0,0,-6,-6,0,0,6,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ae1a277c-0d24-4532-b1c7-1f426c722fa0.quicktime.0017.jpg
ae1a277c-0d24-4532-b1c7-1f426c722fa0.quicktime.0012.jpg,0,0,0,0,0,-6,-6,0,0,6,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ae1a277c-0d24-4532-b1c7-1f426c722fa0.quicktime.0012.jpg
ae1a277c-0d24-4532-b1c7-1f426c722fa0.quicktime.0002.jpg,0,0,0,0,0,-6,-6,0,0,6,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ae1a277c-0d24-4532-b1c7-1f426c722fa0.quicktime.0002.jpg
ae0f6ee5-07d6-4bd4-bd7f-11798904cf0a.mp4.0025.jpg,2,0,-1,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ae0f6ee5-07d6-4bd4-bd7f-11798904cf0a.mp4.0025.jpg
ae0f6ee5-07d6-4bd4-bd7f-11798904cf0a.mp4.0016.jpg,2,0,-1,0,2,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ae0f6ee5-07d6-4bd4-bd7f-11798904cf0a.mp4.0016.jpg
ae0f6ee5-07d6-4bd4-bd7f-11798904cf0a.mp4.0011.jpg,2,0,-1,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ae0f6ee5-07d6-4bd4-bd7f-11798904cf0a.mp4.0011.jpg
adf5a0ed-e454-474e-bab8-1da0c744c2cb.mp4.0031.jpg,1,0,0,0,0,-2,-2,0,0,5,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/adf5a0ed-e454-474e-bab8-1da0c744c2cb.mp4.0031.jpg
adf5a0ed-e454-474e-bab8-1da0c744c2cb.mp4.0026.jpg,1,1,0,0,0,-2,-2,0,0,5,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/adf5a0ed-e454-474e-bab8-1da0c744c2cb.mp4.0026.jpg
adf5a0ed-e454-474e-bab8-1da0c744c2cb.mp4.0024.jpg,1,1,0,0,0,-2,-2,0,0,5,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/adf5a0ed-e454-474e-bab8-1da0c744c2cb.mp4.0024.jpg
adc44042-51a2-4432-92d8-b3ae1278585c.mp4.0025.jpg,1,0,0,0,4,-6,-6,0,0,4,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/adc44042-51a2-4432-92d8-b3ae1278585c.mp4.0025.jpg
adc44042-51a2-4432-92d8-b3ae1278585c.mp4.0020.jpg,1,0,0,0,4,-5,-5,0,0,4,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/adc44042-51a2-4432-92d8-b3ae1278585c.mp4.0020.jpg
adc44042-51a2-4432-92d8-b3ae1278585c.mp4.0011.jpg,1,0,0,0,4,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/adc44042-51a2-4432-92d8-b3ae1278585c.mp4.0011.jpg
ad8fa1a1-e814-451b-b83e-7c75be11f631.quicktime.0024.jpg,0,0,0,0,0,-2,-2,0,0,6,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ad8fa1a1-e814-451b-b83e-7c75be11f631.quicktime.0024.jpg
ad8fa1a1-e814-451b-b83e-7c75be11f631.quicktime.0017.jpg,0,0,0,0,0,0,0,0,0,6,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ad8fa1a1-e814-451b-b83e-7c75be11f631.quicktime.0017.jpg
ad8fa1a1-e814-451b-b83e-7c75be11f631.quicktime.0008.jpg,0,0,0,0,0,0,0,0,0,3,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ad8fa1a1-e814-451b-b83e-7c75be11f631.quicktime.0008.jpg
ad79cce4-94be-49b6-a0c9-85a97bcb6db5.mp4.0025.jpg,0,2,-1,0,4,-6,-6,0,0,5,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ad79cce4-94be-49b6-a0c9-85a97bcb6db5.mp4.0025.jpg
ad79cce4-94be-49b6-a0c9-85a97bcb6db5.mp4.0012.jpg,0,2,-1,0,4,-6,-6,0,0,5,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ad79cce4-94be-49b6-a0c9-85a97bcb6db5.mp4.0012.jpg
ad79cce4-94be-49b6-a0c9-85a97bcb6db5.mp4.0007.jpg,0,2,-1,0,4,-6,-6,0,0,5,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ad79cce4-94be-49b6-a0c9-85a97bcb6db5.mp4.0007.jpg
ad62abae-0a2c-4f0a-a1f0-90ec5bba7675.mp4.0031.jpg,1,0,0,0,0,0,0,0,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ad62abae-0a2c-4f0a-a1f0-90ec5bba7675.mp4.0031.jpg
ad62abae-0a2c-4f0a-a1f0-90ec5bba7675.mp4.0025.jpg,1,0,0,0,0,0,0,0,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ad62abae-0a2c-4f0a-a1f0-90ec5bba7675.mp4.0025.jpg
ad62abae-0a2c-4f0a-a1f0-90ec5bba7675.mp4.0003.jpg,1,0,0,0,4,-2,-2,0,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ad62abae-0a2c-4f0a-a1f0-90ec5bba7675.mp4.0003.jpg
ad073d4c-09a5-41ef-b068-b73c020a9abd.mp4.0004.jpg,2,0,0,0,0,0,0,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ad073d4c-09a5-41ef-b068-b73c020a9abd.mp4.0004.jpg
ad073d4c-09a5-41ef-b068-b73c020a9abd.mp4.0003.jpg,2,0,0,0,0,0,0,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ad073d4c-09a5-41ef-b068-b73c020a9abd.mp4.0003.jpg
ad073d4c-09a5-41ef-b068-b73c020a9abd.mp4.0001.jpg,2,0,0,0,0,0,0,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ad073d4c-09a5-41ef-b068-b73c020a9abd.mp4.0001.jpg
acfea2b2-775d-492d-882a-4130421e82a0.mp4.0023.jpg,1,0,0,0,0,0,0,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/acfea2b2-775d-492d-882a-4130421e82a0.mp4.0023.jpg
acfea2b2-775d-492d-882a-4130421e82a0.mp4.0007.jpg,1,0,0,0,0,0,0,0,0,4,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/acfea2b2-775d-492d-882a-4130421e82a0.mp4.0007.jpg
acfea2b2-775d-492d-882a-4130421e82a0.mp4.0001.jpg,1,0,0,0,-1,-6,-6,0,0,4,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/acfea2b2-775d-492d-882a-4130421e82a0.mp4.0001.jpg
ace0ffc2-0680-4394-9532-2f4495733e63.mp4.0036.jpg,1,0,0,0,0,0,0,0,0,6,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ace0ffc2-0680-4394-9532-2f4495733e63.mp4.0036.jpg
ace0ffc2-0680-4394-9532-2f4495733e63.mp4.0028.jpg,1,0,0,0,0,0,0,0,0,6,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ace0ffc2-0680-4394-9532-2f4495733e63.mp4.0028.jpg
ace0ffc2-0680-4394-9532-2f4495733e63.mp4.0005.jpg,1,0,0,0,0,0,0,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ace0ffc2-0680-4394-9532-2f4495733e63.mp4.0005.jpg
acce6a95-5806-408e-852f-f99e8e003f67.quicktime.0029.jpg,1,0,0,0,0,-6,-6,0,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/acce6a95-5806-408e-852f-f99e8e003f67.quicktime.0029.jpg
acce6a95-5806-408e-852f-f99e8e003f67.quicktime.0025.jpg,1,0,0,0,0,-6,-6,0,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/acce6a95-5806-408e-852f-f99e8e003f67.quicktime.0025.jpg
acce6a95-5806-408e-852f-f99e8e003f67.quicktime.0004.jpg,1,0,0,0,0,-6,-6,0,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/acce6a95-5806-408e-852f-f99e8e003f67.quicktime.0004.jpg
acbacf37-b95c-487f-be3e-8ad9b16475cc.quicktime.0018.jpg,2,0,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/acbacf37-b95c-487f-be3e-8ad9b16475cc.quicktime.0018.jpg
acbacf37-b95c-487f-be3e-8ad9b16475cc.quicktime.0014.jpg,2,0,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/acbacf37-b95c-487f-be3e-8ad9b16475cc.quicktime.0014.jpg
ac9dfd95-efcf-4647-9c4f-9c5a3f4bcd83.quicktime.0017.jpg,0,0,0,0,0,0,0,0,0,6,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ac9dfd95-efcf-4647-9c4f-9c5a3f4bcd83.quicktime.0017.jpg
ac977913-7540-4367-b346-1b9cd281dd88.mp4.0028.jpg,1,0,0,0,2,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ac977913-7540-4367-b346-1b9cd281dd88.mp4.0028.jpg
ac977913-7540-4367-b346-1b9cd281dd88.mp4.0018.jpg,1,0,0,0,2,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ac977913-7540-4367-b346-1b9cd281dd88.mp4.0018.jpg
ac977913-7540-4367-b346-1b9cd281dd88.mp4.0004.jpg,1,0,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ac977913-7540-4367-b346-1b9cd281dd88.mp4.0004.jpg
ac96c335-51ef-4df1-9315-2e91a87e15f5.mp4.0034.jpg,1,0,-1,0,0,0,0,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ac96c335-51ef-4df1-9315-2e91a87e15f5.mp4.0034.jpg
ac96c335-51ef-4df1-9315-2e91a87e15f5.mp4.0018.jpg,1,0,-1,0,0,0,0,0,0,3,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ac96c335-51ef-4df1-9315-2e91a87e15f5.mp4.0018.jpg
ac96c335-51ef-4df1-9315-2e91a87e15f5.mp4.0005.jpg,1,0,-1,0,0,0,0,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ac96c335-51ef-4df1-9315-2e91a87e15f5.mp4.0005.jpg
ac7f6424-bbad-43b1-ac4d-196463560c0f.mp4.0017.jpg,0,0,0,0,2,0,0,2,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ac7f6424-bbad-43b1-ac4d-196463560c0f.mp4.0017.jpg
ac7f6424-bbad-43b1-ac4d-196463560c0f.mp4.0010.jpg,0,0,0,0,0,0,0,2,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ac7f6424-bbad-43b1-ac4d-196463560c0f.mp4.0010.jpg
ac7f6424-bbad-43b1-ac4d-196463560c0f.mp4.0005.jpg,0,0,0,0,0,0,0,2,0,0,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ac7f6424-bbad-43b1-ac4d-196463560c0f.mp4.0005.jpg
ac5b96f5-4ae2-4f73-bd19-94103209bfeb.quicktime.0030.jpg,0,0,0,0,0,0,0,0,0,0,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ac5b96f5-4ae2-4f73-bd19-94103209bfeb.quicktime.0030.jpg
ac5b96f5-4ae2-4f73-bd19-94103209bfeb.quicktime.0018.jpg,0,0,0,0,0,0,0,0,0,0,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ac5b96f5-4ae2-4f73-bd19-94103209bfeb.quicktime.0018.jpg
ac5b96f5-4ae2-4f73-bd19-94103209bfeb.quicktime.0001.jpg,0,0,0,0,0,0,0,0,0,0,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ac5b96f5-4ae2-4f73-bd19-94103209bfeb.quicktime.0001.jpg
ac5865b0-0222-4a69-b76b-a7f7a1ff36e6.mp4.0030.jpg,0,0,0,0,0,0,0,0,0,6,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ac5865b0-0222-4a69-b76b-a7f7a1ff36e6.mp4.0030.jpg
ac5865b0-0222-4a69-b76b-a7f7a1ff36e6.mp4.0028.jpg,0,0,0,0,0,1,1,0,0,6,1,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ac5865b0-0222-4a69-b76b-a7f7a1ff36e6.mp4.0028.jpg
ac5865b0-0222-4a69-b76b-a7f7a1ff36e6.mp4.0001.jpg,1,0,0,0,0,-6,0,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ac5865b0-0222-4a69-b76b-a7f7a1ff36e6.mp4.0001.jpg
ac497b27-1438-4e34-9279-5c3e946dd57f.mp4.0018.jpg,0,0,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ac497b27-1438-4e34-9279-5c3e946dd57f.mp4.0018.jpg
ac497b27-1438-4e34-9279-5c3e946dd57f.mp4.0015.jpg,0,0,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ac497b27-1438-4e34-9279-5c3e946dd57f.mp4.0015.jpg
ac497b27-1438-4e34-9279-5c3e946dd57f.mp4.0007.jpg,0,0,0,0,0,-6,-6,0,0,6,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ac497b27-1438-4e34-9279-5c3e946dd57f.mp4.0007.jpg
ac373c7b-c9ce-49f3-a491-8dfad727477e.mp4.0018.jpg,0,0,-1,0,2,0,-6,0,0,6,2,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ac373c7b-c9ce-49f3-a491-8dfad727477e.mp4.0018.jpg
ac373c7b-c9ce-49f3-a491-8dfad727477e.mp4.0013.jpg,0,0,-1,0,0,0,0,0,0,6,2,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ac373c7b-c9ce-49f3-a491-8dfad727477e.mp4.0013.jpg
ac373c7b-c9ce-49f3-a491-8dfad727477e.mp4.0004.jpg,0,0,-1,0,0,0,0,0,0,6,2,0,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ac373c7b-c9ce-49f3-a491-8dfad727477e.mp4.0004.jpg
ac0e28a3-f8a9-4f1e-a846-eeb276a0b606.mp4.0008.jpg,0,0,0,0,0,0,0,0,0,3,1,1,/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/ac0e28a3-f8a9-4f1e-a846-eeb276a0b606.mp4.0008.jpg
