basename;light_lighting;light_background;light_exposure;light_color;emotion;eyes_left;eyes_right;headwear;camera;blur;low_resolution;object;filename;const_left;const_right;genome
c810734c-1be5-4773-b098-df19c5f69178.mp4.0031.jpg;1;0;0;0;0;0;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c810734c-1be5-4773-b098-df19c5f69178.mp4.0031.jpg;0.29;0.31;african
c810734c-1be5-4773-b098-df19c5f69178.mp4.0028.jpg;1;0;0;0;0;0;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c810734c-1be5-4773-b098-df19c5f69178.mp4.0028.jpg;0.31;0.26;african
c810734c-1be5-4773-b098-df19c5f69178.mp4.0025.jpg;1;0;0;0;0;0;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c810734c-1be5-4773-b098-df19c5f69178.mp4.0025.jpg;0.31;0.31;african
c7912237-a91d-45cc-bb96-74f319140668.mp4.0013.jpg;2;0;0;0;0;-6;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c7912237-a91d-45cc-bb96-74f319140668.mp4.0013.jpg;0.24;0.22;european
c7912237-a91d-45cc-bb96-74f319140668.mp4.0005.jpg;2;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c7912237-a91d-45cc-bb96-74f319140668.mp4.0005.jpg;0.26;0.24;african
c7912237-a91d-45cc-bb96-74f319140668.mp4.0001.jpg;2;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c7912237-a91d-45cc-bb96-74f319140668.mp4.0001.jpg;0.28;0.26;african
c7753d50-ff93-4653-b3c8-5100f8e95eb3.quicktime.0030.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c7753d50-ff93-4653-b3c8-5100f8e95eb3.quicktime.0030.jpg;0.29;0.27;european
c7753d50-ff93-4653-b3c8-5100f8e95eb3.quicktime.0016.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c7753d50-ff93-4653-b3c8-5100f8e95eb3.quicktime.0016.jpg;0.27;0.25;european
c7753d50-ff93-4653-b3c8-5100f8e95eb3.quicktime.0009.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c7753d50-ff93-4653-b3c8-5100f8e95eb3.quicktime.0009.jpg;0.23;0.27;european
c74cc5a1-13c1-4eb4-99db-7a210cb6377a.mp4.0034.jpg;0;1;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c74cc5a1-13c1-4eb4-99db-7a210cb6377a.mp4.0034.jpg;0.2;0.23;asian
c74cc5a1-13c1-4eb4-99db-7a210cb6377a.mp4.0010.jpg;0;1;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c74cc5a1-13c1-4eb4-99db-7a210cb6377a.mp4.0010.jpg;0.29;0.27;asian
c74cc5a1-13c1-4eb4-99db-7a210cb6377a.mp4.0006.jpg;0;1;0;0;0;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c74cc5a1-13c1-4eb4-99db-7a210cb6377a.mp4.0006.jpg;0.22;0.26;african
c73b685e-7819-44e5-b110-d8bd6cb99b00.mp4.0044.jpg;1;0;0;0;0;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c73b685e-7819-44e5-b110-d8bd6cb99b00.mp4.0044.jpg;0.24;0.27;african
c73b685e-7819-44e5-b110-d8bd6cb99b00.mp4.0029.jpg;1;0;0;0;0;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c73b685e-7819-44e5-b110-d8bd6cb99b00.mp4.0029.jpg;0.24;0.24;african
c73b685e-7819-44e5-b110-d8bd6cb99b00.mp4.0024.jpg;1;0;0;0;0;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c73b685e-7819-44e5-b110-d8bd6cb99b00.mp4.0024.jpg;0.26;0.25;african
c732f47f-0ee2-48e6-a50e-43dd7f80e32a.quicktime.0020.jpg;1;0;0;0;0;0;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c732f47f-0ee2-48e6-a50e-43dd7f80e32a.quicktime.0020.jpg;0.24;0.25;african
c732f47f-0ee2-48e6-a50e-43dd7f80e32a.quicktime.0013.jpg;1;0;0;0;0;0;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c732f47f-0ee2-48e6-a50e-43dd7f80e32a.quicktime.0013.jpg;0.31;0.29;african
c732f47f-0ee2-48e6-a50e-43dd7f80e32a.quicktime.0003.jpg;1;0;0;0;0;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c732f47f-0ee2-48e6-a50e-43dd7f80e32a.quicktime.0003.jpg;0.29;0.26;african
c71b47ca-1e64-43d5-95b4-d86a9225e90a.quicktime.0013.jpg;1;1;0;0;0;0;0;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c71b47ca-1e64-43d5-95b4-d86a9225e90a.quicktime.0013.jpg;0.28;0.28;african
c71b47ca-1e64-43d5-95b4-d86a9225e90a.quicktime.0004.jpg;1;1;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c71b47ca-1e64-43d5-95b4-d86a9225e90a.quicktime.0004.jpg;0.27;0.29;european
c71b47ca-1e64-43d5-95b4-d86a9225e90a.quicktime.0003.jpg;1;1;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c71b47ca-1e64-43d5-95b4-d86a9225e90a.quicktime.0003.jpg;0.29;0.25;european
c696213c-dc9a-4f7d-8ae2-d4beee3a9af7.mp4.0008.jpg;1;0;0;0;0;0;0;0;1;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c696213c-dc9a-4f7d-8ae2-d4beee3a9af7.mp4.0008.jpg;0.23;0.25;african
c696213c-dc9a-4f7d-8ae2-d4beee3a9af7.mp4.0007.jpg;1;0;0;0;0;0;0;0;1;3;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c696213c-dc9a-4f7d-8ae2-d4beee3a9af7.mp4.0007.jpg;0.23;0.25;asian
c696213c-dc9a-4f7d-8ae2-d4beee3a9af7.mp4.0005.jpg;1;0;0;0;0;0;0;0;1;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c696213c-dc9a-4f7d-8ae2-d4beee3a9af7.mp4.0005.jpg;0.25;0.23;african
c691f5b8-1886-4100-b1c6-ca338f218416.quicktime.0035.jpg;1;0;0;3;-1;-2;-2;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c691f5b8-1886-4100-b1c6-ca338f218416.quicktime.0035.jpg;0.22;0.21;asian
c691f5b8-1886-4100-b1c6-ca338f218416.quicktime.0012.jpg;1;0;0;3;0;-1;-1;0;0;6;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c691f5b8-1886-4100-b1c6-ca338f218416.quicktime.0012.jpg;0.24;0.22;african
c691f5b8-1886-4100-b1c6-ca338f218416.quicktime.0007.jpg;1;0;0;3;0;-1;-1;0;0;6;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c691f5b8-1886-4100-b1c6-ca338f218416.quicktime.0007.jpg;0.2;0.2;african
c67ec809-a127-4848-9a9d-81fb44e07530.quicktime.0019.jpg;0;0;0;0;4;0;0;0;0;3;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c67ec809-a127-4848-9a9d-81fb44e07530.quicktime.0019.jpg;0.28;0.25;asian
c67ec809-a127-4848-9a9d-81fb44e07530.quicktime.0015.jpg;0;0;0;0;4;0;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c67ec809-a127-4848-9a9d-81fb44e07530.quicktime.0015.jpg;0.27;0.21;asian
c67ec809-a127-4848-9a9d-81fb44e07530.quicktime.0004.jpg;0;0;0;0;4;0;0;0;0;3;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c67ec809-a127-4848-9a9d-81fb44e07530.quicktime.0004.jpg;0.29;0.27;asian
c627228b-9601-4f9d-aa6f-7df149edf1d7.mp4.0026.jpg;1;0;0;0;0;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c627228b-9601-4f9d-aa6f-7df149edf1d7.mp4.0026.jpg;0.29;0.25;european
c627228b-9601-4f9d-aa6f-7df149edf1d7.mp4.0019.jpg;1;0;0;0;0;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c627228b-9601-4f9d-aa6f-7df149edf1d7.mp4.0019.jpg;0.31;0.29;european
c627228b-9601-4f9d-aa6f-7df149edf1d7.mp4.0007.jpg;1;0;0;0;0;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c627228b-9601-4f9d-aa6f-7df149edf1d7.mp4.0007.jpg;0.29;0.29;european
c622fa2d-f699-45e6-8feb-2d582bb348a8.mp4.0031.jpg;1;0;0;0;0;0;1;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c622fa2d-f699-45e6-8feb-2d582bb348a8.mp4.0031.jpg;0.29;0.23;european
c622fa2d-f699-45e6-8feb-2d582bb348a8.mp4.0010.jpg;1;0;0;0;0;0;1;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c622fa2d-f699-45e6-8feb-2d582bb348a8.mp4.0010.jpg;0.22;0.23;european
c622fa2d-f699-45e6-8feb-2d582bb348a8.mp4.0005.jpg;1;0;0;0;0;0;1;0;0;4;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c622fa2d-f699-45e6-8feb-2d582bb348a8.mp4.0005.jpg;0.26;0.26;african
c61c9202-ef3e-4e9f-9196-0eb83c50592b.mp4.0020.jpg;0;-2;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c61c9202-ef3e-4e9f-9196-0eb83c50592b.mp4.0020.jpg;0.27;0.28;african
c61c9202-ef3e-4e9f-9196-0eb83c50592b.mp4.0019.jpg;0;-2;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c61c9202-ef3e-4e9f-9196-0eb83c50592b.mp4.0019.jpg;0.3;0.29;european
c61c9202-ef3e-4e9f-9196-0eb83c50592b.mp4.0010.jpg;0;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c61c9202-ef3e-4e9f-9196-0eb83c50592b.mp4.0010.jpg;0.29;0.29;african
c60b96da-b792-413d-997d-28c3d8d82608.mp4.0022.jpg;0;0;0;0;0;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c60b96da-b792-413d-997d-28c3d8d82608.mp4.0022.jpg;0.31;0.29;european
c60b96da-b792-413d-997d-28c3d8d82608.mp4.0017.jpg;0;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c60b96da-b792-413d-997d-28c3d8d82608.mp4.0017.jpg;0.29;0.31;european
c60b96da-b792-413d-997d-28c3d8d82608.mp4.0006.jpg;0;0;0;0;0;-6;0;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c60b96da-b792-413d-997d-28c3d8d82608.mp4.0006.jpg;0.23;0.26;european
c606e213-dccd-4fc4-923b-1971d1fc8343.mp4.0032.jpg;1;0;-1;0;4;0;0;0;0;6;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c606e213-dccd-4fc4-923b-1971d1fc8343.mp4.0032.jpg;0.34;0.29;african
c606e213-dccd-4fc4-923b-1971d1fc8343.mp4.0009.jpg;1;0;-1;0;4;0;0;0;0;6;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c606e213-dccd-4fc4-923b-1971d1fc8343.mp4.0009.jpg;0.2;0.18;african
c606e213-dccd-4fc4-923b-1971d1fc8343.mp4.0001.jpg;1;0;-1;0;4;0;0;0;0;6;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c606e213-dccd-4fc4-923b-1971d1fc8343.mp4.0001.jpg;0.25;0.22;african
c57f03da-cf53-4d07-b8bb-5a8cd3c2afb7.mp4.0026.jpg;0;0;0;0;0;-6;-6;1;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c57f03da-cf53-4d07-b8bb-5a8cd3c2afb7.mp4.0026.jpg;0.23;0.24;african
c57f03da-cf53-4d07-b8bb-5a8cd3c2afb7.mp4.0009.jpg;0;0;0;0;0;-6;-6;1;0;4;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c57f03da-cf53-4d07-b8bb-5a8cd3c2afb7.mp4.0009.jpg;0.27;0.29;european
c57f03da-cf53-4d07-b8bb-5a8cd3c2afb7.mp4.0003.jpg;0;0;0;0;0;-6;-6;1;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c57f03da-cf53-4d07-b8bb-5a8cd3c2afb7.mp4.0003.jpg;0.17;0.16;european
c5647b4f-ebf0-46c6-af69-359270155843.quicktime.0006.jpg;1;1;0;0;0;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c5647b4f-ebf0-46c6-af69-359270155843.quicktime.0006.jpg;0.23;0.25;european
c5647b4f-ebf0-46c6-af69-359270155843.quicktime.0004.jpg;1;1;0;0;0;-6;0;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c5647b4f-ebf0-46c6-af69-359270155843.quicktime.0004.jpg;0.27;0.23;asian
c5647b4f-ebf0-46c6-af69-359270155843.quicktime.0003.jpg;1;1;0;0;0;0;0;0;0;4;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c5647b4f-ebf0-46c6-af69-359270155843.quicktime.0003.jpg;0.21;0.23;asian
c548b0f3-e24e-4ee2-8f91-cdd362cdabe3.mp4.0019.jpg;1;-1;0;0;0;0;0;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c548b0f3-e24e-4ee2-8f91-cdd362cdabe3.mp4.0019.jpg;0.27;0.27;asian
c548b0f3-e24e-4ee2-8f91-cdd362cdabe3.mp4.0014.jpg;1;-1;0;0;0;-2;-2;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c548b0f3-e24e-4ee2-8f91-cdd362cdabe3.mp4.0014.jpg;0.21;0.23;asian
c548b0f3-e24e-4ee2-8f91-cdd362cdabe3.mp4.0013.jpg;1;-1;0;0;0;-5;-5;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c548b0f3-e24e-4ee2-8f91-cdd362cdabe3.mp4.0013.jpg;0.23;0.17;asian
c542fca2-e312-43c3-9222-05ad12091824.quicktime.0007.jpg;1;-1;-1;0;0;-6;-6;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c542fca2-e312-43c3-9222-05ad12091824.quicktime.0007.jpg;0.28;0.3;european
c542fca2-e312-43c3-9222-05ad12091824.quicktime.0005.jpg;1;-1;-1;0;0;-6;-6;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c542fca2-e312-43c3-9222-05ad12091824.quicktime.0005.jpg;0.27;0.3;european
c542fca2-e312-43c3-9222-05ad12091824.quicktime.0002.jpg;1;-1;-1;0;0;-6;-6;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c542fca2-e312-43c3-9222-05ad12091824.quicktime.0002.jpg;0.27;0.3;european
c528b04d-56ce-419f-809c-aebc58d5d64e.quicktime.0026.jpg;1;0;0;0;0;0;0;0;0;0;0;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c528b04d-56ce-419f-809c-aebc58d5d64e.quicktime.0026.jpg;0.26;0.31;european
c528b04d-56ce-419f-809c-aebc58d5d64e.quicktime.0023.jpg;1;0;0;0;4;0;0;0;0;0;0;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c528b04d-56ce-419f-809c-aebc58d5d64e.quicktime.0023.jpg;0.28;0.28;european
c528b04d-56ce-419f-809c-aebc58d5d64e.quicktime.0017.jpg;1;0;0;0;4;0;0;0;0;0;0;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c528b04d-56ce-419f-809c-aebc58d5d64e.quicktime.0017.jpg;0.31;0.26;european
c524d7ac-83ef-4bee-872f-9fc46f540e53.quicktime.0032.jpg;1;0;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c524d7ac-83ef-4bee-872f-9fc46f540e53.quicktime.0032.jpg;0.25;0.3;african
c524d7ac-83ef-4bee-872f-9fc46f540e53.quicktime.0020.jpg;1;0;0;0;0;-6;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c524d7ac-83ef-4bee-872f-9fc46f540e53.quicktime.0020.jpg;0.27;0.27;asian
c524d7ac-83ef-4bee-872f-9fc46f540e53.quicktime.0010.jpg;1;0;0;0;0;-6;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c524d7ac-83ef-4bee-872f-9fc46f540e53.quicktime.0010.jpg;0.28;0.29;european
c47f315a-831b-465e-801e-b03da2ae5cc2.quicktime.0023.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c47f315a-831b-465e-801e-b03da2ae5cc2.quicktime.0023.jpg;0.2;0.21;asian
c47f315a-831b-465e-801e-b03da2ae5cc2.quicktime.0016.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c47f315a-831b-465e-801e-b03da2ae5cc2.quicktime.0016.jpg;0.25;0.25;african
c47f315a-831b-465e-801e-b03da2ae5cc2.quicktime.0009.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c47f315a-831b-465e-801e-b03da2ae5cc2.quicktime.0009.jpg;0.23;0.22;african
c474629a-dad7-476b-b50c-6d2f785bf6cd.quicktime.0005.jpg;1;0;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c474629a-dad7-476b-b50c-6d2f785bf6cd.quicktime.0005.jpg;0.26;0.26;european
c474629a-dad7-476b-b50c-6d2f785bf6cd.quicktime.0002.jpg;1;0;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c474629a-dad7-476b-b50c-6d2f785bf6cd.quicktime.0002.jpg;0.22;0.22;european
c474629a-dad7-476b-b50c-6d2f785bf6cd.quicktime.0001.jpg;1;0;0;0;0;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c474629a-dad7-476b-b50c-6d2f785bf6cd.quicktime.0001.jpg;0.25;0.24;african
c45588f8-11e2-4711-a6f1-962a2020c332.quicktime.0034.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c45588f8-11e2-4711-a6f1-962a2020c332.quicktime.0034.jpg;0.34;0.27;asian
c45588f8-11e2-4711-a6f1-962a2020c332.quicktime.0026.jpg;1;0;0;0;0;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c45588f8-11e2-4711-a6f1-962a2020c332.quicktime.0026.jpg;0.24;0.24;asian
c45588f8-11e2-4711-a6f1-962a2020c332.quicktime.0008.jpg;1;0;0;0;0;-6;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c45588f8-11e2-4711-a6f1-962a2020c332.quicktime.0008.jpg;0.25;0.23;asian
c433b937-ab9d-435b-9516-88719915f4f8.mp4.0041.jpg;1;-2;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c433b937-ab9d-435b-9516-88719915f4f8.mp4.0041.jpg;0.27;0.27;european
c433b937-ab9d-435b-9516-88719915f4f8.mp4.0032.jpg;1;-2;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c433b937-ab9d-435b-9516-88719915f4f8.mp4.0032.jpg;0.31;0.31;european
c433b937-ab9d-435b-9516-88719915f4f8.mp4.0003.jpg;1;-2;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c433b937-ab9d-435b-9516-88719915f4f8.mp4.0003.jpg;0.31;0.31;european
c4271b1e-ee58-48b2-9990-ba0088234c26.mp4.0026.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c4271b1e-ee58-48b2-9990-ba0088234c26.mp4.0026.jpg;0.26;0.24;european
c4271b1e-ee58-48b2-9990-ba0088234c26.mp4.0025.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c4271b1e-ee58-48b2-9990-ba0088234c26.mp4.0025.jpg;0.25;0.24;european
c4271b1e-ee58-48b2-9990-ba0088234c26.mp4.0009.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c4271b1e-ee58-48b2-9990-ba0088234c26.mp4.0009.jpg;0.22;0.25;european
c4126f5f-5b1f-40a9-9e78-3eeaccc94241.mp4.0037.jpg;2;0;0;0;0;0;0;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c4126f5f-5b1f-40a9-9e78-3eeaccc94241.mp4.0037.jpg;0.28;0.26;european
c4126f5f-5b1f-40a9-9e78-3eeaccc94241.mp4.0020.jpg;2;0;0;0;0;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c4126f5f-5b1f-40a9-9e78-3eeaccc94241.mp4.0020.jpg;0.23;0.24;european
c4126f5f-5b1f-40a9-9e78-3eeaccc94241.mp4.0010.jpg;2;0;0;0;0;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c4126f5f-5b1f-40a9-9e78-3eeaccc94241.mp4.0010.jpg;0.24;0.23;european
c3927b48-7422-4345-8dec-c339774e367a.mp4.0030.jpg;0;0;0;0;0;0;0;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c3927b48-7422-4345-8dec-c339774e367a.mp4.0030.jpg;0.27;0.28;asian
c3927b48-7422-4345-8dec-c339774e367a.mp4.0017.jpg;0;0;0;0;0;0;0;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c3927b48-7422-4345-8dec-c339774e367a.mp4.0017.jpg;0.29;0.22;asian
c3927b48-7422-4345-8dec-c339774e367a.mp4.0014.jpg;0;0;0;0;0;0;0;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c3927b48-7422-4345-8dec-c339774e367a.mp4.0014.jpg;0.27;0.25;asian
c35addd9-a5a5-499c-99ea-14761463f2a5.mp4.0024.jpg;1;0;0;0;2;0;0;0;0;6;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c35addd9-a5a5-499c-99ea-14761463f2a5.mp4.0024.jpg;0.31;0.25;african
c35addd9-a5a5-499c-99ea-14761463f2a5.mp4.0018.jpg;1;0;0;0;0;0;0;0;0;6;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c35addd9-a5a5-499c-99ea-14761463f2a5.mp4.0018.jpg;0.26;0.27;asian
c35addd9-a5a5-499c-99ea-14761463f2a5.mp4.0004.jpg;1;0;0;0;0;0;0;0;0;6;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c35addd9-a5a5-499c-99ea-14761463f2a5.mp4.0004.jpg;0.26;0.31;african
c357b89b-6df9-4880-a4b5-c2cf9822e007.mp4.0022.jpg;1;1;0;0;0;-5;-5;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c357b89b-6df9-4880-a4b5-c2cf9822e007.mp4.0022.jpg;0.18;0.15;asian
c357b89b-6df9-4880-a4b5-c2cf9822e007.mp4.0017.jpg;1;1;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c357b89b-6df9-4880-a4b5-c2cf9822e007.mp4.0017.jpg;0.27;0.27;asian
c357b89b-6df9-4880-a4b5-c2cf9822e007.mp4.0003.jpg;1;1;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c357b89b-6df9-4880-a4b5-c2cf9822e007.mp4.0003.jpg;0.25;0.23;asian
c34e2568-df5b-46f8-bea3-920a58fc87af.quicktime.0030.jpg;1;1;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c34e2568-df5b-46f8-bea3-920a58fc87af.quicktime.0030.jpg;0.24;0.21;asian
c34e2568-df5b-46f8-bea3-920a58fc87af.quicktime.0013.jpg;1;1;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c34e2568-df5b-46f8-bea3-920a58fc87af.quicktime.0013.jpg;0.22;0.22;asian
c34e2568-df5b-46f8-bea3-920a58fc87af.quicktime.0004.jpg;1;1;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c34e2568-df5b-46f8-bea3-920a58fc87af.quicktime.0004.jpg;0.31;0.31;asian
c33864e2-2d6e-46f3-991c-cfc33db25161.mp4.0032.jpg;2;0;0;0;0;0;1;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c33864e2-2d6e-46f3-991c-cfc33db25161.mp4.0032.jpg;0.29;0.27;african
c33864e2-2d6e-46f3-991c-cfc33db25161.mp4.0013.jpg;2;0;0;0;0;0;1;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c33864e2-2d6e-46f3-991c-cfc33db25161.mp4.0013.jpg;0.29;0.27;african
c33864e2-2d6e-46f3-991c-cfc33db25161.mp4.0005.jpg;2;0;0;0;0;0;1;2;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/c33864e2-2d6e-46f3-991c-cfc33db25161.mp4.0005.jpg;0.31;0.25;african
