basename;light_lighting;light_background;light_exposure;light_color;emotion;eyes_left;eyes_right;headwear;camera;blur;low_resolution;object;filename;const_left;const_right;genome;blink;sharpness;up_down;left_right;confidence
b984d51f-fad2-4588-8f79-f5bd3a12f09f.mp4.0003.jpg;1;-1;-2;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b984d51f-fad2-4588-8f79-f5bd3a12f09f.mp4.0003.jpg;0.24;0.31;african;0.0005372815;0.25;0.17777778;0.11111111;0.0
b9798d54-90a0-4479-983b-2647ee0e6dde.mp4.0027.jpg;0;0;0;0;0;-5;-5;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b9798d54-90a0-4479-983b-2647ee0e6dde.mp4.0027.jpg;0.03;0.03;african;0.995317;0.5625;0.39473686;-0.061728396;0.0
b9798d54-90a0-4479-983b-2647ee0e6dde.mp4.0013.jpg;0;0;0;0;0;0;0;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b9798d54-90a0-4479-983b-2647ee0e6dde.mp4.0013.jpg;0.22;0.18;african;0.018451229;0.5;0.2195122;-0.13253012;0.48329416
b9798d54-90a0-4479-983b-2647ee0e6dde.mp4.0009.jpg;0;0;0;0;0;0;0;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b9798d54-90a0-4479-983b-2647ee0e6dde.mp4.0009.jpg;0.21;0.22;african;0.011511296;0.5;0.26190478;-0.2;0.47657025
b940e2ba-21f2-479e-ad26-d2e4904f7c2d.mp4.0020.jpg;0;-1;0;0;0;-5;-5;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b940e2ba-21f2-479e-ad26-d2e4904f7c2d.mp4.0020.jpg;0.09;0.1;european;0.9999999;0.1875;-0.1632653;0.05050505;0.0
b940e2ba-21f2-479e-ad26-d2e4904f7c2d.mp4.0019.jpg;0;-1;0;0;0;-5;-5;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b940e2ba-21f2-479e-ad26-d2e4904f7c2d.mp4.0019.jpg;0.1;0.06;european;0.999998;0.25;-0.2;0.083333336;0.0
b940e2ba-21f2-479e-ad26-d2e4904f7c2d.mp4.0013.jpg;0;-1;0;0;0;0;0;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b940e2ba-21f2-479e-ad26-d2e4904f7c2d.mp4.0013.jpg;0.28;0.31;european;7.290827e-05;0.125;-0.16853933;0.011235955;0.27752945
b90bb14b-1737-44a1-91e4-363a008745ba.mp4.0045.jpg;0;0;0;0;0;-6;-6;0;0;5;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b90bb14b-1737-44a1-91e4-363a008745ba.mp4.0045.jpg;0.24;0.27;european;0.021427315;0.0;0.011764706;-0.05882353;0.0917669
b90bb14b-1737-44a1-91e4-363a008745ba.mp4.0010.jpg;0;0;0;0;0;-6;-6;0;0;5;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b90bb14b-1737-44a1-91e4-363a008745ba.mp4.0010.jpg;0.29;0.26;european;0.048514016;0.0;0.022727273;-0.056179777;0.13285637
b90bb14b-1737-44a1-91e4-363a008745ba.mp4.0008.jpg;0;0;0;0;0;-6;-6;0;0;5;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b90bb14b-1737-44a1-91e4-363a008745ba.mp4.0008.jpg;0.27;0.27;european;0.036531415;0.0;0.057471264;0.045454547;0.08428971
b9078f46-a515-4199-aef9-6855c0b92834.mp4.0014.jpg;1;0;0;0;2;0;-6;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b9078f46-a515-4199-aef9-6855c0b92834.mp4.0014.jpg;0.31;0.29;african;0.00082786055;0.8125;0.29268292;0.12195122;0.49687466
b9078f46-a515-4199-aef9-6855c0b92834.mp4.0010.jpg;1;0;0;0;2;0;-6;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b9078f46-a515-4199-aef9-6855c0b92834.mp4.0010.jpg;0.29;0.34;african;0.0006475707;0.9375;0.26436782;0.08045977;0.56090635
b9078f46-a515-4199-aef9-6855c0b92834.mp4.0001.jpg;1;0;0;0;0;0;-6;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b9078f46-a515-4199-aef9-6855c0b92834.mp4.0001.jpg;0.32;0.29;african;0.00014063828;0.75;0.2413793;0.14942528;0.530419
b905be4c-ec0e-420e-b69a-dce6016345ec.quicktime.0018.jpg;0;0;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b905be4c-ec0e-420e-b69a-dce6016345ec.quicktime.0018.jpg;0.2;0.19;asian;0.0003408013;0.5;-0.29411766;-0.08235294;0.4088552
b905be4c-ec0e-420e-b69a-dce6016345ec.quicktime.0012.jpg;0;0;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b905be4c-ec0e-420e-b69a-dce6016345ec.quicktime.0012.jpg;0.22;0.18;asian;1.5178138e-05;0.1875;-0.34117648;0.046511628;0.30126584
b905be4c-ec0e-420e-b69a-dce6016345ec.quicktime.0009.jpg;0;0;0;0;0;0;0;0;0;4;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b905be4c-ec0e-420e-b69a-dce6016345ec.quicktime.0009.jpg;0.21;0.15;asian;8.420077e-06;0.1875;-0.104166664;-0.05050505;0.38552475
b8fc279f-025d-483e-b2e1-118d948fc29a.mp4.0029.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b8fc279f-025d-483e-b2e1-118d948fc29a.mp4.0029.jpg;0.21;0.21;african;0.14619578;0.75;-0.56164384;-0.16216215;0.36242053
b8fc279f-025d-483e-b2e1-118d948fc29a.mp4.0027.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b8fc279f-025d-483e-b2e1-118d948fc29a.mp4.0027.jpg;0.15;0.17;african;0.4031789;0.625;-0.43209878;-0.18518518;0.22470042
b8fc279f-025d-483e-b2e1-118d948fc29a.mp4.0017.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b8fc279f-025d-483e-b2e1-118d948fc29a.mp4.0017.jpg;0.24;0.23;african;0.34508315;0.9375;-0.16666667;-0.13402061;0.49480364
b8e4fd72-7846-4312-bc99-cb4f03fbee45.quicktime.0021.jpg;0;0;0;0;0;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b8e4fd72-7846-4312-bc99-cb4f03fbee45.quicktime.0021.jpg;0.29;0.29;asian;1.5607131e-07;1.0;-0.046511628;0.046511628;0.9254422
b8e4fd72-7846-4312-bc99-cb4f03fbee45.quicktime.0011.jpg;0;0;0;0;0;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b8e4fd72-7846-4312-bc99-cb4f03fbee45.quicktime.0011.jpg;0.27;0.29;asian;1.907439e-07;0.9375;-0.12643678;0.011494253;0.8629281
b8e4fd72-7846-4312-bc99-cb4f03fbee45.quicktime.0005.jpg;0;0;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b8e4fd72-7846-4312-bc99-cb4f03fbee45.quicktime.0005.jpg;0.29;0.31;asian;2.188261e-06;1.0;-0.12643678;-0.011494253;0.865372
b8e2958b-a3eb-403a-8bb5-5cc1411d097d.mp4.0030.jpg;1;0;0;0;2;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b8e2958b-a3eb-403a-8bb5-5cc1411d097d.mp4.0030.jpg;0.26;0.26;asian;0.0022448963;0.5;-0.1;-0.1;0.3602909
b8e2958b-a3eb-403a-8bb5-5cc1411d097d.mp4.0020.jpg;1;0;0;0;2;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b8e2958b-a3eb-403a-8bb5-5cc1411d097d.mp4.0020.jpg;0.24;0.23;european;0.0026421654;0.625;-0.11627907;-0.25842696;0.3899957
b8e2958b-a3eb-403a-8bb5-5cc1411d097d.mp4.0015.jpg;1;0;0;0;2;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b8e2958b-a3eb-403a-8bb5-5cc1411d097d.mp4.0015.jpg;0.24;0.23;european;0.0016366802;0.625;-0.1724138;-0.26881722;0.37053254
b8dce2d6-13a7-40d7-abdd-2fd9f8e371a1.quicktime.0006.jpg;1;1;0;0;4;-2;-2;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b8dce2d6-13a7-40d7-abdd-2fd9f8e371a1.quicktime.0006.jpg;0.17;0.15;european;0.9116233;1.0;-0.44186047;-0.18681319;0.0
b8dce2d6-13a7-40d7-abdd-2fd9f8e371a1.quicktime.0003.jpg;1;1;0;0;4;-2;-2;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b8dce2d6-13a7-40d7-abdd-2fd9f8e371a1.quicktime.0003.jpg;0.15;0.15;european;0.9140022;1.0;-0.42528737;-0.18681319;0.0
b8dce2d6-13a7-40d7-abdd-2fd9f8e371a1.quicktime.0001.jpg;1;1;0;0;4;-2;-2;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b8dce2d6-13a7-40d7-abdd-2fd9f8e371a1.quicktime.0001.jpg;0.15;0.15;european;0.9140022;1.0;-0.42528737;-0.18681319;0.0
b8d5f0eb-8633-4778-84f2-372531eefa9a.quicktime.0029.jpg;1;0;0;0;0;0;0;2;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b8d5f0eb-8633-4778-84f2-372531eefa9a.quicktime.0029.jpg;0.25;0.26;asian;6.4615892e-06;1.0;0.069767445;0.05882353;0.9522827
b8d5f0eb-8633-4778-84f2-372531eefa9a.quicktime.0018.jpg;1;0;0;0;0;0;0;2;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b8d5f0eb-8633-4778-84f2-372531eefa9a.quicktime.0018.jpg;0.25;0.23;asian;1.9777233e-05;1.0;0.10869565;0.04347826;0.9478098
b8d5f0eb-8633-4778-84f2-372531eefa9a.quicktime.0005.jpg;1;0;0;0;0;0;0;2;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b8d5f0eb-8633-4778-84f2-372531eefa9a.quicktime.0005.jpg;0.25;0.25;asian;3.6276844e-05;1.0;-0.046511628;-0.023255814;0.9735415
b890915d-c814-40ec-85ad-b416c0ef3b96.mp4.0027.jpg;0;0;0;0;0;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b890915d-c814-40ec-85ad-b416c0ef3b96.mp4.0027.jpg;0.24;0.24;asian;0.07480743;0.9375;-0.05;0.1392405;0.6999559
b890915d-c814-40ec-85ad-b416c0ef3b96.mp4.0019.jpg;0;0;0;0;0;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b890915d-c814-40ec-85ad-b416c0ef3b96.mp4.0019.jpg;0.24;0.24;african;0.03822323;1.0;-0.03448276;0.03448276;0.8429161
b890915d-c814-40ec-85ad-b416c0ef3b96.mp4.0017.jpg;0;0;0;0;0;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b890915d-c814-40ec-85ad-b416c0ef3b96.mp4.0017.jpg;0.26;0.26;european;0.019666813;1.0;-0.03797468;0.088607594;0.8323404
b83151f9-ae05-47b1-a1a1-b614953b4dcf.quicktime.0005.jpg;1;0;0;0;0;0;0;0;0;3;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b83151f9-ae05-47b1-a1a1-b614953b4dcf.quicktime.0005.jpg;0.34;0.27;african;0.00076549;0.6875;0.18987341;-0.2658228;0.38660142
b83151f9-ae05-47b1-a1a1-b614953b4dcf.quicktime.0004.jpg;1;0;0;0;0;0;0;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b83151f9-ae05-47b1-a1a1-b614953b4dcf.quicktime.0004.jpg;0.31;0.28;african;0.00019408301;1.0;0.11627907;-0.1764706;0.6859822
b83151f9-ae05-47b1-a1a1-b614953b4dcf.quicktime.0001.jpg;1;0;0;0;0;0;0;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b83151f9-ae05-47b1-a1a1-b614953b4dcf.quicktime.0001.jpg;0.31;0.29;african;0.0003114414;0.875;0.15384616;-0.14285715;0.61571646
b8307802-7f60-4f18-ad71-be3e42569fa1.mp4.0031.jpg;0;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b8307802-7f60-4f18-ad71-be3e42569fa1.mp4.0031.jpg;0.29;0.29;european;0.8162293;0.625;0.012048192;-0.060240965;0.0
b8307802-7f60-4f18-ad71-be3e42569fa1.mp4.0022.jpg;0;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b8307802-7f60-4f18-ad71-be3e42569fa1.mp4.0022.jpg;0.29;0.29;european;0.6198669;0.625;0.0;0.0;0.30361703
b8307802-7f60-4f18-ad71-be3e42569fa1.mp4.0013.jpg;0;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b8307802-7f60-4f18-ad71-be3e42569fa1.mp4.0013.jpg;0.28;0.27;european;0.8302385;0.5625;0.012345679;-0.061728396;0.1780195
b80740d6-07e0-40f0-9db0-3180bc9b52ed.quicktime.0006.jpg;2;-1;2;0;0;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b80740d6-07e0-40f0-9db0-3180bc9b52ed.quicktime.0006.jpg;0.27;0.26;african;0.00247498;0.75;-0.023809524;-0.04761905;0.0
b80740d6-07e0-40f0-9db0-3180bc9b52ed.quicktime.0004.jpg;2;-1;1;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b80740d6-07e0-40f0-9db0-3180bc9b52ed.quicktime.0004.jpg;0.24;0.19;asian;0.0017452437;0.875;-0.011764706;0.069767445;0.5742576
b80740d6-07e0-40f0-9db0-3180bc9b52ed.quicktime.0002.jpg;2;-1;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b80740d6-07e0-40f0-9db0-3180bc9b52ed.quicktime.0002.jpg;0.22;0.2;african;0.0031670083;0.8125;0.03529412;0.069767445;0.60432774
b803eeca-3c1c-4bb6-a8ce-fdad82dc48c5.quicktime.0009.jpg;0;0;0;0;-1;-6;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b803eeca-3c1c-4bb6-a8ce-fdad82dc48c5.quicktime.0009.jpg;0.22;0.24;european;0.008967892;0.3125;0.4047619;-0.43529412;0.0
b803eeca-3c1c-4bb6-a8ce-fdad82dc48c5.quicktime.0005.jpg;0;0;0;0;0;-2;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b803eeca-3c1c-4bb6-a8ce-fdad82dc48c5.quicktime.0005.jpg;0.24;0.22;african;0.0031233665;0.8125;0.31868133;0.06666667;0.6747451
b803eeca-3c1c-4bb6-a8ce-fdad82dc48c5.quicktime.0001.jpg;0;0;0;0;0;0;0;0;0;3;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b803eeca-3c1c-4bb6-a8ce-fdad82dc48c5.quicktime.0001.jpg;0.28;0.24;african;0.045266103;0.5;0.11904762;0.06666667;0.31729546
b7d1e7a2-8052-43d2-860e-324bf37af54b.mp4.0012.jpg;0;1;0;0;0;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7d1e7a2-8052-43d2-860e-324bf37af54b.mp4.0012.jpg;0.21;0.17;asian;0.17882784;0.75;0.054945055;-0.08695652;0.5515577
b7d1e7a2-8052-43d2-860e-324bf37af54b.mp4.0011.jpg;0;1;0;0;0;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7d1e7a2-8052-43d2-860e-324bf37af54b.mp4.0011.jpg;0.21;0.19;asian;0.052449897;0.75;0.056179777;-0.06666667;0.61518323
b7d1e7a2-8052-43d2-860e-324bf37af54b.mp4.0010.jpg;0;1;0;0;0;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7d1e7a2-8052-43d2-860e-324bf37af54b.mp4.0010.jpg;0.19;0.19;asian;0.09898523;0.8125;0.04347826;-0.08695652;0.61562586
b7d02eae-83ec-4dd1-b4ec-95cc018f513d.quicktime.0020.jpg;0;0;0;0;0;0;0;0;0;3;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7d02eae-83ec-4dd1-b4ec-95cc018f513d.quicktime.0020.jpg;0.31;0.27;african;3.2270002e-06;1.0;0.25274727;-0.24210526;0.8010454
b7d02eae-83ec-4dd1-b4ec-95cc018f513d.quicktime.0019.jpg;0;0;0;0;0;0;0;0;0;3;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7d02eae-83ec-4dd1-b4ec-95cc018f513d.quicktime.0019.jpg;0.27;0.25;african;2.7989124e-06;1.0;0.26086956;-0.2244898;0.8035462
b7d02eae-83ec-4dd1-b4ec-95cc018f513d.quicktime.0004.jpg;0;0;0;0;0;0;0;0;0;4;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7d02eae-83ec-4dd1-b4ec-95cc018f513d.quicktime.0004.jpg;0.29;0.3;african;1.3156634e-06;1.0;0.47727272;-0.21212122;0.7357288
b7ce6e9b-e2cb-421c-a1ff-f5d37e0cec81.quicktime.0030.jpg;1;0;0;0;0;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7ce6e9b-e2cb-421c-a1ff-f5d37e0cec81.quicktime.0030.jpg;0.25;0.29;african;8.136369e-05;1.0;0.2173913;0.10869565;0.6801072
b7ce6e9b-e2cb-421c-a1ff-f5d37e0cec81.quicktime.0027.jpg;1;0;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7ce6e9b-e2cb-421c-a1ff-f5d37e0cec81.quicktime.0027.jpg;0.27;0.27;asian;5.127589e-05;0.9375;0.2;0.0989011;0.63825464
b7ce6e9b-e2cb-421c-a1ff-f5d37e0cec81.quicktime.0008.jpg;0;0;0;0;0;0;0;0;0;6;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7ce6e9b-e2cb-421c-a1ff-f5d37e0cec81.quicktime.0008.jpg;0.29;0.27;european;5.9250083e-06;0.875;0.3478261;-0.054945055;0.68254304
b7b5bee8-100c-4c08-9a6d-6604b7e860bf.quicktime.0026.jpg;2;0;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7b5bee8-100c-4c08-9a6d-6604b7e860bf.quicktime.0026.jpg;0.31;0.27;asian;4.4109915e-05;1.0;0.07317073;-0.048780486;0.72628
b7b5bee8-100c-4c08-9a6d-6604b7e860bf.quicktime.0003.jpg;2;0;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7b5bee8-100c-4c08-9a6d-6604b7e860bf.quicktime.0003.jpg;0.31;0.27;asian;1.0834636e-05;0.9375;0.14606741;-0.25842696;0.612103
b7b5bee8-100c-4c08-9a6d-6604b7e860bf.quicktime.0002.jpg;2;0;0;0;0;0;0;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7b5bee8-100c-4c08-9a6d-6604b7e860bf.quicktime.0002.jpg;0.31;0.27;african;4.418844e-06;0.625;0.24705882;-0.12941177;0.4791899
b7b2281f-9b2b-4a77-a4e6-be37e54db126.mp4.0026.jpg;1;0;0;0;0;-2;-2;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7b2281f-9b2b-4a77-a4e6-be37e54db126.mp4.0026.jpg;0.1;0.1;asian;0.9870957;0.8125;0.033707865;-0.011235955;0.0
b7b2281f-9b2b-4a77-a4e6-be37e54db126.mp4.0021.jpg;1;0;0;0;0;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7b2281f-9b2b-4a77-a4e6-be37e54db126.mp4.0021.jpg;0.16;0.16;asian;0.0028277698;0.875;0.15555556;-0.12087912;0.7316925
b7b2281f-9b2b-4a77-a4e6-be37e54db126.mp4.0010.jpg;0;0;0;0;0;-5;-5;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7b2281f-9b2b-4a77-a4e6-be37e54db126.mp4.0010.jpg;0.12;0.24;european;0.9907895;0.6875;-0.04255319;0.8541667;0.0
b76a2577-6ea9-4092-8447-1207ef4a1aaa.mp4.0036.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b76a2577-6ea9-4092-8447-1207ef4a1aaa.mp4.0036.jpg;0.24;0.25;african;0.116256684;0.6875;-0.09756097;-0.012048192;0.44728178
b76a2577-6ea9-4092-8447-1207ef4a1aaa.mp4.0018.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b76a2577-6ea9-4092-8447-1207ef4a1aaa.mp4.0018.jpg;0.24;0.23;african;0.059491284;0.6875;-0.025;-0.075;0.44232053
b76a2577-6ea9-4092-8447-1207ef4a1aaa.mp4.0009.jpg;0;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b76a2577-6ea9-4092-8447-1207ef4a1aaa.mp4.0009.jpg;0.24;0.21;african;0.2556709;0.75;0.0;0.06666667;0.47726986
b7591075-72b7-431a-b047-01bbe43d95d4.mp4.0030.jpg;0;0;0;0;0;0;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7591075-72b7-431a-b047-01bbe43d95d4.mp4.0030.jpg;0.33;0.29;african;0.007834276;0.8125;0.08045977;-0.2413793;0.5286407
b7591075-72b7-431a-b047-01bbe43d95d4.mp4.0024.jpg;0;0;0;0;0;0;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7591075-72b7-431a-b047-01bbe43d95d4.mp4.0024.jpg;0.26;0.31;asian;0.13068031;0.6875;-0.13953489;-0.31764707;0.35818616
b7591075-72b7-431a-b047-01bbe43d95d4.mp4.0020.jpg;0;0;0;0;0;0;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7591075-72b7-431a-b047-01bbe43d95d4.mp4.0020.jpg;0.29;0.27;asian;0.0075012106;0.8125;-0.12643678;-0.28735632;0.50939816
b738c8d2-5e40-41c2-b4fe-9331c91f9bd6.quicktime.0028.jpg;1;0;0;0;0;0;0;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b738c8d2-5e40-41c2-b4fe-9331c91f9bd6.quicktime.0028.jpg;0.26;0.23;asian;2.7179001e-05;0.6875;-0.3882353;-0.24705882;0.5098417
b738c8d2-5e40-41c2-b4fe-9331c91f9bd6.quicktime.0020.jpg;1;0;0;0;0;0;0;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b738c8d2-5e40-41c2-b4fe-9331c91f9bd6.quicktime.0020.jpg;0.24;0.3;asian;1.2350265e-05;0.8125;-0.31034482;-0.1954023;0.5873318
b738c8d2-5e40-41c2-b4fe-9331c91f9bd6.quicktime.0016.jpg;1;0;0;0;0;0;0;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b738c8d2-5e40-41c2-b4fe-9331c91f9bd6.quicktime.0016.jpg;0.24;0.25;asian;1.5179746e-05;0.6875;-0.45882353;-0.2;0.47019783
b7157027-d93b-49f6-9c27-f37f7b59d996.mp4.0036.jpg;1;1;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7157027-d93b-49f6-9c27-f37f7b59d996.mp4.0036.jpg;0.27;0.29;african;1.2125086e-05;1.0;0.23076923;-0.15789473;0.76512975
b7157027-d93b-49f6-9c27-f37f7b59d996.mp4.0018.jpg;1;1;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7157027-d93b-49f6-9c27-f37f7b59d996.mp4.0018.jpg;0.25;0.27;african;7.8084595e-05;0.9375;0.26881722;-0.14893617;0.71047103
b7157027-d93b-49f6-9c27-f37f7b59d996.mp4.0008.jpg;1;1;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7157027-d93b-49f6-9c27-f37f7b59d996.mp4.0008.jpg;0.27;0.25;african;2.3410086e-05;1.0;0.23595506;-0.13043478;0.77807426
b712d74d-abdc-46f4-b6e8-bfd0f7b031a4.mp4.0033.jpg;0;0;0;0;0;-6;-6;0;0;5;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b712d74d-abdc-46f4-b6e8-bfd0f7b031a4.mp4.0033.jpg;0.26;0.19;asian;0.10134415;0.0;-0.13157895;0.012987013;0.14826001
b712d74d-abdc-46f4-b6e8-bfd0f7b031a4.mp4.0027.jpg;0;0;0;0;-1;-6;-6;0;0;5;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b712d74d-abdc-46f4-b6e8-bfd0f7b031a4.mp4.0027.jpg;0.13;0.19;asian;-1.0;-1.0;-1.0;-1.0;-1.0
b712d74d-abdc-46f4-b6e8-bfd0f7b031a4.mp4.0025.jpg;0;0;0;0;-1;-6;-6;0;0;5;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b712d74d-abdc-46f4-b6e8-bfd0f7b031a4.mp4.0025.jpg;0.17;0.16;african;-1.0;-1.0;-1.0;-1.0;-1.0
b6dd1424-54b0-4cd6-b28b-75bff8b088bc.quicktime.0026.jpg;2;0;0;0;0;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b6dd1424-54b0-4cd6-b28b-75bff8b088bc.quicktime.0026.jpg;0.27;0.22;african;0.00014044691;0.8125;0.18681319;-0.14285715;0.55675465
b6dd1424-54b0-4cd6-b28b-75bff8b088bc.quicktime.0023.jpg;2;0;0;0;0;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b6dd1424-54b0-4cd6-b28b-75bff8b088bc.quicktime.0023.jpg;0.24;0.23;african;0.00017900988;0.8125;0.22580644;-0.16129032;0.52816033
