basename;light_lighting;light_background;light_exposure;light_color;emotion;eyes_left;eyes_right;headwear;camera;blur;low_resolution;object;filename;const_left;const_right
b7b5bee8-100c-4c08-9a6d-6604b7e860bf.quicktime.0003.jpg;2;0;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7b5bee8-100c-4c08-9a6d-6604b7e860bf.quicktime.0003.jpg;0.31;0.27
b7b5bee8-100c-4c08-9a6d-6604b7e860bf.quicktime.0002.jpg;2;0;0;0;0;0;0;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7b5bee8-100c-4c08-9a6d-6604b7e860bf.quicktime.0002.jpg;0.31;0.27
b7b2281f-9b2b-4a77-a4e6-be37e54db126.mp4.0026.jpg;1;0;0;0;0;-2;-2;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7b2281f-9b2b-4a77-a4e6-be37e54db126.mp4.0026.jpg;0.1;0.1
b7b2281f-9b2b-4a77-a4e6-be37e54db126.mp4.0021.jpg;1;0;0;0;0;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7b2281f-9b2b-4a77-a4e6-be37e54db126.mp4.0021.jpg;0.16;0.16
b7b2281f-9b2b-4a77-a4e6-be37e54db126.mp4.0010.jpg;0;0;0;0;0;-5;-5;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7b2281f-9b2b-4a77-a4e6-be37e54db126.mp4.0010.jpg;0.12;0.24
b76a2577-6ea9-4092-8447-1207ef4a1aaa.mp4.0036.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b76a2577-6ea9-4092-8447-1207ef4a1aaa.mp4.0036.jpg;0.24;0.25
b76a2577-6ea9-4092-8447-1207ef4a1aaa.mp4.0018.jpg;1;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b76a2577-6ea9-4092-8447-1207ef4a1aaa.mp4.0018.jpg;0.24;0.23
b76a2577-6ea9-4092-8447-1207ef4a1aaa.mp4.0009.jpg;0;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b76a2577-6ea9-4092-8447-1207ef4a1aaa.mp4.0009.jpg;0.24;0.21
b7591075-72b7-431a-b047-01bbe43d95d4.mp4.0030.jpg;0;0;0;0;0;0;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7591075-72b7-431a-b047-01bbe43d95d4.mp4.0030.jpg;0.33;0.29
b7591075-72b7-431a-b047-01bbe43d95d4.mp4.0024.jpg;0;0;0;0;0;0;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7591075-72b7-431a-b047-01bbe43d95d4.mp4.0024.jpg;0.26;0.31
b7591075-72b7-431a-b047-01bbe43d95d4.mp4.0020.jpg;0;0;0;0;0;0;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7591075-72b7-431a-b047-01bbe43d95d4.mp4.0020.jpg;0.29;0.27
b738c8d2-5e40-41c2-b4fe-9331c91f9bd6.quicktime.0028.jpg;1;0;0;0;0;0;0;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b738c8d2-5e40-41c2-b4fe-9331c91f9bd6.quicktime.0028.jpg;0.26;0.23
b738c8d2-5e40-41c2-b4fe-9331c91f9bd6.quicktime.0020.jpg;1;0;0;0;0;0;0;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b738c8d2-5e40-41c2-b4fe-9331c91f9bd6.quicktime.0020.jpg;0.24;0.3
b738c8d2-5e40-41c2-b4fe-9331c91f9bd6.quicktime.0016.jpg;1;0;0;0;0;0;0;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b738c8d2-5e40-41c2-b4fe-9331c91f9bd6.quicktime.0016.jpg;0.24;0.25
b7157027-d93b-49f6-9c27-f37f7b59d996.mp4.0036.jpg;1;1;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7157027-d93b-49f6-9c27-f37f7b59d996.mp4.0036.jpg;0.27;0.29
b7157027-d93b-49f6-9c27-f37f7b59d996.mp4.0018.jpg;1;1;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7157027-d93b-49f6-9c27-f37f7b59d996.mp4.0018.jpg;0.25;0.27
b7157027-d93b-49f6-9c27-f37f7b59d996.mp4.0008.jpg;1;1;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b7157027-d93b-49f6-9c27-f37f7b59d996.mp4.0008.jpg;0.27;0.25
b712d74d-abdc-46f4-b6e8-bfd0f7b031a4.mp4.0033.jpg;0;0;0;0;0;-6;-6;0;0;5;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b712d74d-abdc-46f4-b6e8-bfd0f7b031a4.mp4.0033.jpg;0.26;0.19
b712d74d-abdc-46f4-b6e8-bfd0f7b031a4.mp4.0027.jpg;0;0;0;0;-1;-6;-6;0;0;5;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b712d74d-abdc-46f4-b6e8-bfd0f7b031a4.mp4.0027.jpg;0.13;0.19
b712d74d-abdc-46f4-b6e8-bfd0f7b031a4.mp4.0025.jpg;0;0;0;0;-1;-6;-6;0;0;5;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b712d74d-abdc-46f4-b6e8-bfd0f7b031a4.mp4.0025.jpg;0.17;0.16
b6dd1424-54b0-4cd6-b28b-75bff8b088bc.quicktime.0026.jpg;2;0;0;0;0;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b6dd1424-54b0-4cd6-b28b-75bff8b088bc.quicktime.0026.jpg;0.27;0.22
b6dd1424-54b0-4cd6-b28b-75bff8b088bc.quicktime.0023.jpg;2;0;0;0;0;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b6dd1424-54b0-4cd6-b28b-75bff8b088bc.quicktime.0023.jpg;0.24;0.23
b6dd1424-54b0-4cd6-b28b-75bff8b088bc.quicktime.0016.jpg;2;0;0;0;0;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b6dd1424-54b0-4cd6-b28b-75bff8b088bc.quicktime.0016.jpg;0.19;0.16
b6c6f3e2-6145-4c8d-98c4-a8a0ce0afdcc.mp4.0028.jpg;0;0;0;0;0;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b6c6f3e2-6145-4c8d-98c4-a8a0ce0afdcc.mp4.0028.jpg;0.23;0.23
b6c6f3e2-6145-4c8d-98c4-a8a0ce0afdcc.mp4.0022.jpg;0;1;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b6c6f3e2-6145-4c8d-98c4-a8a0ce0afdcc.mp4.0022.jpg;0.31;0.33
b6c6f3e2-6145-4c8d-98c4-a8a0ce0afdcc.mp4.0004.jpg;0;0;0;0;0;0;0;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b6c6f3e2-6145-4c8d-98c4-a8a0ce0afdcc.mp4.0004.jpg;0.2;0.2
b69ec363-c463-4f9b-8447-5167807ac2c3.quicktime.0016.jpg;1;0;0;0;0;0;0;0;0;6;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b69ec363-c463-4f9b-8447-5167807ac2c3.quicktime.0016.jpg;0.25;0.23
b69ec363-c463-4f9b-8447-5167807ac2c3.quicktime.0009.jpg;1;0;0;0;0;-2;-2;0;0;4;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b69ec363-c463-4f9b-8447-5167807ac2c3.quicktime.0009.jpg;0.14;0.19
b69ec363-c463-4f9b-8447-5167807ac2c3.quicktime.0008.jpg;1;0;0;0;0;-2;-2;0;0;4;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b69ec363-c463-4f9b-8447-5167807ac2c3.quicktime.0008.jpg;0.22;0.3
b68d7e4d-4df2-467d-aa3c-5b012cf14127.mp4.0028.jpg;0;0;0;0;0;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b68d7e4d-4df2-467d-aa3c-5b012cf14127.mp4.0028.jpg;0.31;0.26
b68d7e4d-4df2-467d-aa3c-5b012cf14127.mp4.0011.jpg;0;0;0;0;0;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b68d7e4d-4df2-467d-aa3c-5b012cf14127.mp4.0011.jpg;0.26;0.29
b68d7e4d-4df2-467d-aa3c-5b012cf14127.mp4.0008.jpg;0;0;0;0;0;-6;-6;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b68d7e4d-4df2-467d-aa3c-5b012cf14127.mp4.0008.jpg;0.31;0.28
b66e880d-6249-4905-9749-d6ca66def2d7.quicktime.0031.jpg;1;0;0;0;0;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b66e880d-6249-4905-9749-d6ca66def2d7.quicktime.0031.jpg;0.27;0.31
b66e880d-6249-4905-9749-d6ca66def2d7.quicktime.0028.jpg;0;1;0;0;0;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b66e880d-6249-4905-9749-d6ca66def2d7.quicktime.0028.jpg;0.3;0.33
b66e880d-6249-4905-9749-d6ca66def2d7.quicktime.0025.jpg;0;1;0;0;0;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b66e880d-6249-4905-9749-d6ca66def2d7.quicktime.0025.jpg;0.29;0.31
b66a20e1-8ba6-4033-be73-59c6c6e9fbd2.quicktime.0018.jpg;1;0;0;0;0;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b66a20e1-8ba6-4033-be73-59c6c6e9fbd2.quicktime.0018.jpg;0.24;0.18
b66a20e1-8ba6-4033-be73-59c6c6e9fbd2.quicktime.0015.jpg;1;0;0;0;0;0;0;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b66a20e1-8ba6-4033-be73-59c6c6e9fbd2.quicktime.0015.jpg;0.19;0.17
b66a20e1-8ba6-4033-be73-59c6c6e9fbd2.quicktime.0011.jpg;0;1;0;0;0;-2;-2;0;0;3;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b66a20e1-8ba6-4033-be73-59c6c6e9fbd2.quicktime.0011.jpg;0.13;0.12
b665963f-9a7b-46e9-a976-df8fc8dac06c.mp4.0005.jpg;0;0;-1;0;0;0;0;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b665963f-9a7b-46e9-a976-df8fc8dac06c.mp4.0005.jpg;0.29;0.29
b665963f-9a7b-46e9-a976-df8fc8dac06c.mp4.0004.jpg;0;0;-1;0;0;0;0;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b665963f-9a7b-46e9-a976-df8fc8dac06c.mp4.0004.jpg;0.27;0.27
b665963f-9a7b-46e9-a976-df8fc8dac06c.mp4.0002.jpg;0;0;-1;0;0;0;0;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b665963f-9a7b-46e9-a976-df8fc8dac06c.mp4.0002.jpg;0.28;0.27
b663dcc0-8344-4cc5-8f68-48225a48cc02.quicktime.0029.jpg;1;0;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b663dcc0-8344-4cc5-8f68-48225a48cc02.quicktime.0029.jpg;0.14;0.15
b663dcc0-8344-4cc5-8f68-48225a48cc02.quicktime.0019.jpg;1;0;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b663dcc0-8344-4cc5-8f68-48225a48cc02.quicktime.0019.jpg;0.14;0.19
b663dcc0-8344-4cc5-8f68-48225a48cc02.quicktime.0018.jpg;1;0;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b663dcc0-8344-4cc5-8f68-48225a48cc02.quicktime.0018.jpg;0.16;0.17
b65ed6dd-a63a-4d6e-be45-2e02d3c0ce52.quicktime.0043.jpg;1;0;0;0;0;0;0;0;0;0;0;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b65ed6dd-a63a-4d6e-be45-2e02d3c0ce52.quicktime.0043.jpg;0.21;0.21
b65ed6dd-a63a-4d6e-be45-2e02d3c0ce52.quicktime.0031.jpg;1;0;0;0;0;0;0;0;0;0;0;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b65ed6dd-a63a-4d6e-be45-2e02d3c0ce52.quicktime.0031.jpg;0.25;0.25
b65ed6dd-a63a-4d6e-be45-2e02d3c0ce52.quicktime.0013.jpg;1;0;0;0;0;0;0;0;0;0;0;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b65ed6dd-a63a-4d6e-be45-2e02d3c0ce52.quicktime.0013.jpg;0.27;0.25
b632ac4b-5217-4999-a0d8-a6ead812b2c2.mp4.0034.jpg;0;0;0;0;2;0;0;2;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b632ac4b-5217-4999-a0d8-a6ead812b2c2.mp4.0034.jpg;0.24;0.24
b632ac4b-5217-4999-a0d8-a6ead812b2c2.mp4.0030.jpg;0;0;0;0;2;0;0;2;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b632ac4b-5217-4999-a0d8-a6ead812b2c2.mp4.0030.jpg;0.33;0.28
b632ac4b-5217-4999-a0d8-a6ead812b2c2.mp4.0025.jpg;0;0;0;0;2;0;0;2;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b632ac4b-5217-4999-a0d8-a6ead812b2c2.mp4.0025.jpg;0.27;0.29
b5f3ae62-21ca-4b33-9c5d-aa32835802eb.mp4.0021.jpg;0;0;0;0;2;-2;-2;0;0;3;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b5f3ae62-21ca-4b33-9c5d-aa32835802eb.mp4.0021.jpg;0.24;0.24
b5f3ae62-21ca-4b33-9c5d-aa32835802eb.mp4.0016.jpg;0;0;0;0;2;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b5f3ae62-21ca-4b33-9c5d-aa32835802eb.mp4.0016.jpg;0.27;0.26
b5f3ae62-21ca-4b33-9c5d-aa32835802eb.mp4.0009.jpg;0;0;0;0;2;-2;-2;0;0;3;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b5f3ae62-21ca-4b33-9c5d-aa32835802eb.mp4.0009.jpg;0.14;0.18
b5d41909-ea3e-4c39-8908-40b6088acb90.quicktime.0012.jpg;1;0;0;0;0;-6;-6;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b5d41909-ea3e-4c39-8908-40b6088acb90.quicktime.0012.jpg;0.24;0.21
b5d41909-ea3e-4c39-8908-40b6088acb90.quicktime.0004.jpg;1;0;0;0;0;-6;-6;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b5d41909-ea3e-4c39-8908-40b6088acb90.quicktime.0004.jpg;0.26;0.27
b5d41909-ea3e-4c39-8908-40b6088acb90.quicktime.0001.jpg;1;0;0;0;0;-6;-6;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b5d41909-ea3e-4c39-8908-40b6088acb90.quicktime.0001.jpg;0.26;0.24
b5cd49d1-7fcb-46c9-a202-ee242cdbbf7c.mp4.0022.jpg;1;0;0;0;0;-6;-6;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b5cd49d1-7fcb-46c9-a202-ee242cdbbf7c.mp4.0022.jpg;0.29;0.29
b5cd49d1-7fcb-46c9-a202-ee242cdbbf7c.mp4.0020.jpg;1;0;0;0;0;-6;-6;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b5cd49d1-7fcb-46c9-a202-ee242cdbbf7c.mp4.0020.jpg;0.29;0.29
b5cd49d1-7fcb-46c9-a202-ee242cdbbf7c.mp4.0011.jpg;1;0;0;0;0;-6;-6;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b5cd49d1-7fcb-46c9-a202-ee242cdbbf7c.mp4.0011.jpg;0.31;0.29
b5a06829-96f0-476a-a430-0dca65e06952.mp4.0021.jpg;0;0;0;0;2;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b5a06829-96f0-476a-a430-0dca65e06952.mp4.0021.jpg;0.26;0.29
b5a06829-96f0-476a-a430-0dca65e06952.mp4.0018.jpg;0;0;0;0;2;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b5a06829-96f0-476a-a430-0dca65e06952.mp4.0018.jpg;0.31;0.27
b5a06829-96f0-476a-a430-0dca65e06952.mp4.0010.jpg;0;0;0;0;0;-6;-6;0;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b5a06829-96f0-476a-a430-0dca65e06952.mp4.0010.jpg;0.27;0.29
b57ae400-bb68-4339-b6f6-ed3b808ffac9.quicktime.0027.jpg;1;1;0;0;0;0;0;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b57ae400-bb68-4339-b6f6-ed3b808ffac9.quicktime.0027.jpg;0.14;0.16
b57ae400-bb68-4339-b6f6-ed3b808ffac9.quicktime.0026.jpg;1;1;0;0;0;0;0;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b57ae400-bb68-4339-b6f6-ed3b808ffac9.quicktime.0026.jpg;0.14;0.16
b57ae400-bb68-4339-b6f6-ed3b808ffac9.quicktime.0013.jpg;1;1;0;0;0;-2;-2;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b57ae400-bb68-4339-b6f6-ed3b808ffac9.quicktime.0013.jpg;0.16;0.16
b554d2b2-0b33-45da-a715-3b05aa9515db.mp4.0026.jpg;0;0;0;0;-1;0;0;0;0;4;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b554d2b2-0b33-45da-a715-3b05aa9515db.mp4.0026.jpg;0.23;0.24
b554d2b2-0b33-45da-a715-3b05aa9515db.mp4.0009.jpg;0;0;0;0;0;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b554d2b2-0b33-45da-a715-3b05aa9515db.mp4.0009.jpg;0.18;0.18
b554d2b2-0b33-45da-a715-3b05aa9515db.mp4.0008.jpg;0;0;0;0;4;0;0;0;0;6;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b554d2b2-0b33-45da-a715-3b05aa9515db.mp4.0008.jpg;0.21;0.18
b53b835d-dbcc-4b7e-b32d-b45340d40468.mp4.0025.jpg;1;0;0;0;0;0;0;0;0;0;0;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b53b835d-dbcc-4b7e-b32d-b45340d40468.mp4.0025.jpg;0.21;0.17
b53b835d-dbcc-4b7e-b32d-b45340d40468.mp4.0014.jpg;1;0;0;0;2;0;0;0;0;0;0;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b53b835d-dbcc-4b7e-b32d-b45340d40468.mp4.0014.jpg;0.31;0.29
b53b835d-dbcc-4b7e-b32d-b45340d40468.mp4.0009.jpg;1;0;0;0;0;0;0;0;0;0;0;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b53b835d-dbcc-4b7e-b32d-b45340d40468.mp4.0009.jpg;0.18;0.18
b4e92902-2a52-47c1-9f78-3c2e42436720.quicktime.0033.jpg;0;-1;0;0;0;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b4e92902-2a52-47c1-9f78-3c2e42436720.quicktime.0033.jpg;0.18;0.17
b4e92902-2a52-47c1-9f78-3c2e42436720.quicktime.0026.jpg;0;-1;0;0;0;0;0;0;0;0;1;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b4e92902-2a52-47c1-9f78-3c2e42436720.quicktime.0026.jpg;0.2;0.24
b4e92902-2a52-47c1-9f78-3c2e42436720.quicktime.0024.jpg;0;-1;0;0;0;0;0;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b4e92902-2a52-47c1-9f78-3c2e42436720.quicktime.0024.jpg;0.22;0.22
b4e773a8-f216-4f46-a32e-ebfa41b00470.quicktime.0023.jpg;0;0;0;0;0;0;0;0;0;3;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b4e773a8-f216-4f46-a32e-ebfa41b00470.quicktime.0023.jpg;0.24;0.2
b4e773a8-f216-4f46-a32e-ebfa41b00470.quicktime.0009.jpg;0;0;0;0;0;0;0;0;0;3;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b4e773a8-f216-4f46-a32e-ebfa41b00470.quicktime.0009.jpg;0.16;0.13
b4e773a8-f216-4f46-a32e-ebfa41b00470.quicktime.0004.jpg;0;0;0;0;0;0;0;0;0;3;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b4e773a8-f216-4f46-a32e-ebfa41b00470.quicktime.0004.jpg;0.18;0.15
b4e4b1a1-1fd8-4379-a9aa-aaeb688795b7.mp4.0014.jpg;2;0;0;0;0;0;0;0;0;0;0;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b4e4b1a1-1fd8-4379-a9aa-aaeb688795b7.mp4.0014.jpg;0.22;0.21
b4e4b1a1-1fd8-4379-a9aa-aaeb688795b7.mp4.0011.jpg;2;0;0;0;0;0;0;0;0;0;0;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b4e4b1a1-1fd8-4379-a9aa-aaeb688795b7.mp4.0011.jpg;0.22;0.21
b4e4b1a1-1fd8-4379-a9aa-aaeb688795b7.mp4.0007.jpg;2;0;0;0;0;0;0;0;0;0;0;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b4e4b1a1-1fd8-4379-a9aa-aaeb688795b7.mp4.0007.jpg;0.22;0.23
b4ddc31b-57c0-4093-b087-529a55bc2817.mp4.0008.jpg;1;0;0;0;0;0;0;0;0;3;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b4ddc31b-57c0-4093-b087-529a55bc2817.mp4.0008.jpg;0.31;0.27
b4ddc31b-57c0-4093-b087-529a55bc2817.mp4.0007.jpg;1;0;0;0;0;0;0;0;0;3;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b4ddc31b-57c0-4093-b087-529a55bc2817.mp4.0007.jpg;0.29;0.26
b4ddc31b-57c0-4093-b087-529a55bc2817.mp4.0006.jpg;1;0;0;0;0;0;0;0;0;3;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b4ddc31b-57c0-4093-b087-529a55bc2817.mp4.0006.jpg;0.29;0.28
b476c116-104e-40e6-b35c-c4fec8476b65.quicktime.0028.jpg;1;0;-1;0;0;-6;-6;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b476c116-104e-40e6-b35c-c4fec8476b65.quicktime.0028.jpg;0.24;0.24
b476c116-104e-40e6-b35c-c4fec8476b65.quicktime.0013.jpg;1;0;-1;0;0;-6;-6;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b476c116-104e-40e6-b35c-c4fec8476b65.quicktime.0013.jpg;0.31;0.27
b476c116-104e-40e6-b35c-c4fec8476b65.quicktime.0004.jpg;1;0;-1;0;0;-6;-6;0;0;6;2;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b476c116-104e-40e6-b35c-c4fec8476b65.quicktime.0004.jpg;0.28;0.26
b460ecb4-997e-43c9-83dd-3f4df8cbe7fe.quicktime.0025.jpg;0;0;0;0;0;0;0;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b460ecb4-997e-43c9-83dd-3f4df8cbe7fe.quicktime.0025.jpg;0.27;0.25
b460ecb4-997e-43c9-83dd-3f4df8cbe7fe.quicktime.0020.jpg;0;0;0;0;0;0;0;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b460ecb4-997e-43c9-83dd-3f4df8cbe7fe.quicktime.0020.jpg;0.25;0.23
b460ecb4-997e-43c9-83dd-3f4df8cbe7fe.quicktime.0009.jpg;0;0;0;0;0;0;0;2;0;6;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b460ecb4-997e-43c9-83dd-3f4df8cbe7fe.quicktime.0009.jpg;0.25;0.2
b4519691-5817-4ebe-9bb8-587dfa2772a5.quicktime.0005.jpg;1;0;0;0;0;-5;-5;0;0;6;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b4519691-5817-4ebe-9bb8-587dfa2772a5.quicktime.0005.jpg;0.09;0.07
b4519691-5817-4ebe-9bb8-587dfa2772a5.quicktime.0004.jpg;1;0;0;0;0;-5;-5;0;0;6;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b4519691-5817-4ebe-9bb8-587dfa2772a5.quicktime.0004.jpg;0.09;0.07
b4519691-5817-4ebe-9bb8-587dfa2772a5.quicktime.0002.jpg;1;0;0;0;0;-5;-5;0;0;6;2;0;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b4519691-5817-4ebe-9bb8-587dfa2772a5.quicktime.0002.jpg;0.09;0.07
b42a922d-b997-4022-82a8-1b91cd8b2c70.mp4.0044.jpg;1;0;0;0;-1;0;0;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b42a922d-b997-4022-82a8-1b91cd8b2c70.mp4.0044.jpg;0.31;0.26
b42a922d-b997-4022-82a8-1b91cd8b2c70.mp4.0042.jpg;1;0;0;0;-1;0;0;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b42a922d-b997-4022-82a8-1b91cd8b2c70.mp4.0042.jpg;0.31;0.28
b42a922d-b997-4022-82a8-1b91cd8b2c70.mp4.0032.jpg;1;0;0;0;-1;0;0;0;0;0;1;1;/mnt/data/frames/new_test/frames_6_origami_extended_0003_112/object_6/b42a922d-b997-4022-82a8-1b91cd8b2c70.mp4.0032.jpg;0.25;0.24
